dept,course,semester,desc,section,code,openseats,enroll,prilimit,seclimit,comments,special,credits,hours,division,teacher1,teacher2,teacher3,teacher4,teacher5,teacher6,time1,time2,time3,time4,time5,time6,sortday,sortday2,sorttime,sortampm,room1,room2,room3,room4,room5,room6
"DRAM","3903","2010 (4) Fall","Vt:sp Prob Dram/thea","ZB","1710","0","0","0","0","","","3","3","","Staff, ","","","","","","TBA ","","","","","","0","0","","","GT/SHOP","","","","","","0",
"EAST","130W","2010 (4) Fall","East Asian Relig","1T3RA","2387","9","16","25","25","","","3","3","","Young, Serenity","","","","","","T,TH  1:40-2:55 PM","","","","","","3","5","1:40-2:55","PM","KG/107","","","","","","16",
"EAST","130W","2010 (4) Fall","East Asian Relig","AT3RA","2384","1","24","25","25","","","3","3","","Young, Serenity","","","","","","T,TH 10:50-12:05 PM","","","","","","3","5","10:50-12:05","PM","RA/210","","","","","","24",
"EAST","230","2010 (4) Fall","East Asian Civil I","E4TBA","2389","11","21","32","35","","","3","3","","Sukhu, Gopal","","","","","","T,TH  4:30-5:45 PM","","","","","","3","5","4:30-5:45","PM","RA/214","","","","","","21",
"EAST","250","2010 (4) Fall","Mod Chin Fict-transl","AM3WA","2392","0","32","32","35","","","3","3","","Shu, Yunzhong","","","","","","M,W 10:50-12:05 PM","","","","","","2","4","10:50-12:05","PM","RA/209","","","","","","32",
"EAST","250","2010 (4) Fall","Mod Chin Fict-transl","3T3RA","2394","6","26","32","35","","","3","3","",", ","","","","","","T,TH  3:05-4:20 PM","","","","","","3","5","3:05-4:20","PM","KG/204","","","","","","26",
"EAST","251","2010 (4) Fall","Mod Jpns Fict:transl","1W3FA","2396","2","30","32","35","","","3","3","","Cook, Lewis","","","","","","W,F  1:40-2:55 PM","","","","","","4","6","1:40-2:55","PM","KG/206","","","","","","30",
"EAST","253","2010 (4) Fall","Contemp Chin Film","E5T3A","3706","25","17","42","45","","","3","4","","Zhang, Jia-xuan","","","","","","T  5:30-8:20 PM","","","","","","3","0","5:30-8:20","PM","RA/201","","","","","","17",
"EAST","255W","2010 (4) Fall","Erly Jpns Womn Writ","AW3FA","2398","1","24","25","25","","","3","3","","Cook, Lewis","","","","","","W,F 10:50-12:05 PM","","","","","","4","6","10:50-12:05","PM","KG/204","","","","","","24",
"ECON","100","2010 (4) Fall","Economics & Society","11F3A","0363","24","26","50","50","","","3","3","","Weinman, Alan","","","","","","F 11:25-2:15 PM","","","","","","6","0","11:25-2:15","AM","PH/154","","","","","","26",
"ECON","101","2010 (4) Fall","Intro To Macroecon","10F3","2689","7","43","50","50","","","3","3","","Staff, ","","","","","","F 10:15-1:05 PM","","","","","","6","0","10:15-1:05","AM","PH/115","","","","","","43",
"ECON","101","2010 (4) Fall","Intro To Macroecon","1M3WA","2874","0","75","75","100","","","3","3","","Cummins, Neil","","","","","","M,W  1:40-2:55 PM","","","","","","2","4","1:40-2:55","PM","KY/258","","","","","","75",
"ECON","101","2010 (4) Fall","Intro To Macroecon","E6MBA","0319","3","47","50","50","","","3","3","","Rezvani, Farahmand","","","","","","M,W  6:30-7:45 PM","","","","","","2","4","6:30-7:45","PM","KG/202","","","","","","47",
"ECON","101","2010 (4) Fall","Intro To Macroecon","E8QWA","0243","16","34","50","50","","","3","3","","Buber, Sinem","","","","","","M,W  8:10-9:25 PM","","","","","","2","4","8:10-9:25","PM","PH/117","","","","","","34",
"ECON","101","2010 (4) Fall","Intro To Macroecon","9M3WA","0357","2","48","50","50","","","3","3","","Webster, Thomas","","","","","","M,W  9:25-10:40 AM","","","","","","2","4","9:25-10:40","AM","PH/154","","","","","","48",
"ECON","101","2010 (4) Fall","Intro To Macroecon","9S3","0493","5","42","47","50","","","3","3","","Li, Jinghong","","","","","","S  9:00-12:00 PM","","","","","","7","0","9:00-12:00","PM","PH/204","","","","","","42",
"ECON","101","2010 (4) Fall","Intro To Macroecon","9U3","2692","21","26","47","50","","","3","3","","Monroe, Christopher J.","","","","","","SU  9:00-12:00 PM","","","","","","0","0","9:00-12:00","PM","PH/132","","","","","","26",
"ECON","101","2010 (4) Fall","Intro To Macroecon","3T3RA","4127","1","24","25","25","","","3","3","","Roistacher, Elizabeth","","","","","","T,TH  3:05-4:20 PM","","","","","","3","5","3:05-4:20","PM","KY/119A","","","","","","24",
"ECON","101","2010 (4) Fall","Intro To Macroecon","8T3RA","1007","1","49","50","53","","","3","3","","Mitchell, Karl","","","","","","T,TH  8:00-9:15 AM","","","","","","3","5","8:00-9:15","AM","PH/155","","","","","","49",
"ECON","101","2010 (4) Fall","Intro To Macroecon","9T3RA","2707","7","43","50","50","","","3","3","","Bossie, Andrew","","","","","","T,TH  9:25-10:40 AM","","","","","","3","5","9:25-10:40","AM","PH/154","","","","","","43",
"ECON","101","2010 (4) Fall","Intro To Macroecon","AT3RA","0622","16","34","50","50","","","3","3","","Dohan, Michael","","","","","","T,TH 10:50-12:05 PM","","","","","","3","5","10:50-12:05","PM","PH/351","","","","","","34",
"ECON","102","2010 (4) Fall","Intro To Microecon","10F3A","1176","5","45","50","50","","","3","3","","Ward, Carl","","","","","","F 10:15-1:05 PM","","","","","","6","0","10:15-1:05","AM","PH/132","","","","","","45",
"ECON","102","2010 (4) Fall","Intro To Microecon","3M3WA","1937","38","77","115","115","","","3","3","","Belfield, Clive","","","","","","M,W  3:05-4:20 PM","","","","","","2","4","3:05-4:20","PM","SB/C207","","","","","","77",
"ECON","102","2010 (4) Fall","Intro To Microecon","E8QWA","0321","5","45","50","50","","","3","3","","Rezvani, Farahmand","","","","","","M,W  8:10-9:25 PM","","","","","","2","4","8:10-9:25","PM","KG/202","","","","","","45",
"ECON","102","2010 (4) Fall","Intro To Microecon","AM3WA","0328","6","44","50","51","","","3","3","","Nix, Joan","","","","","","M,W 10:50-12:05 PM","","","","","","2","4","10:50-12:05","PM","PH/154","","","","","","44",
"ECON","102","2010 (4) Fall","Intro To Microecon","9S3","0991","10","37","47","50","","","3","3","","Agyepong, Benjamin","","","","","","S  9:00-12:00 PM","","","","","","7","0","9:00-12:00","PM","PH/157","","","","","","37",
"ECON","102","2010 (4) Fall","Intro To Microecon","3T3RA","0624","82","18","100","100","","","3","3","","Dohan, Michael","","","","","","T,TH  3:05-4:20 PM","","","","","","3","5","3:05-4:20","PM","KY/270","","","","","","18",
"ECON","102","2010 (4) Fall","Intro To Microecon","E6TBA","2732","28","22","50","50","","","3","3","","Guha, Prithviraj","","","","","","T,TH  6:30-7:45 PM","","","","","","3","5","6:30-7:45","PM","PH/155","","","","","","22",
"ECON","102","2010 (4) Fall","Intro To Microecon","AT3RA","0460","13","87","100","100","","","3","3","","Roistacher, Elizabeth","","","","","","T,TH 10:50-12:05 PM","","","","","","3","5","10:50-12:05","PM","KY/270","","","","","","87",
"ECON","102","2010 (4) Fall","Intro To Microecon","9W3FA","0436","60","40","100","100","","","3","3","","Edelstein, Michael","","","","","","W,F  9:25-10:40 AM","","","","","","4","6","9:25-10:40","AM","KG/202","","","","","","40",
"ECON","205","2010 (4) Fall","Price Theory","E6M4","2709","5","45","50","51","","","3","4","","Gabel, David","","","","","","M  6:30-10:20 PM","","","","","","2","0","6:30-10:20","PM","SB/C205","","","","","","45",
"ECON","205","2010 (4) Fall","Price Theory","1M3WA","1877","1","23","24","24","","","3","4","","Ussher, Leanne","","","","","","M,W  1:40-2:55 PM","M  3:00-3:50 PM","","","","","2","4","1:40-2:55","PM","KY/270","PH/206","","","","","23",
"ECON","205","2010 (4) Fall","Price Theory","1M3WB","1880","1","24","25","25","","","3","4","","Ussher, Leanne","","","","","","M,W  1:40-2:55 PM","M  3:00-3:50 PM","","","","","2","4","1:40-2:55","PM","KY/270","KY/220","","","","","24",
"ECON","205","2010 (4) Fall","Price Theory","1M3WC","1881","2","23","25","25","","","3","4","","Ussher, Leanne","","","","","","M,W  1:40-2:55 PM","W  3:00-3:50 PM","","","","","2","4","1:40-2:55","PM","KY/270","PH/206","","","","","23",
"ECON","205","2010 (4) Fall","Price Theory","1M3WD","1883","4","26","30","30","","","3","4","","Ussher, Leanne","","","","","","M,W  1:40-2:55 PM","W  3:00-3:50 PM","","","","","2","4","1:40-2:55","PM","KY/270","KY/236","","","","","26",
"ECON","205","2010 (4) Fall","Price Theory","8M3WA","2823","5","45","50","50","","","3","4","","Levine, Helisse","","","","","","M,W  8:00-9:15 AM","W  9:25-10:10 AM","","","","","2","4","8:00-9:15","AM","PH/153","PH/206","","","","","45",
"ECON","205","2010 (4) Fall","Price Theory","9T4","4126","48","7","55","55","","","3","4","","Gabel, David","","","","","","T  9:15-12:30 PM","","","","","","3","0","9:15-12:30","PM","PH/333","","","","","","7",
"ECON","205","2010 (4) Fall","Price Theory","E4TBA","0231","0","24","24","24","","","3","4","","Guha, Prithviraj","","","","","","T,TH  4:30-5:45 PM","T  6:00-6:50 PM","","","","","3","5","4:30-5:45","PM","PH/155","PH/LAB","","","","","24",
"ECON","205","2010 (4) Fall","Price Theory","E4TBB","0232","0","24","24","24","","","3","4","","Guha, Prithviraj","","","","","","T,TH  4:30-5:45 PM","TH  6:00-6:50 PM","","","","","3","5","4:30-5:45","PM","PH/155","PH/LAB","","","","","24",
"ECON","206","2010 (4) Fall","Macro-econ Anal","E4MPA","0621","4","41","45","50","","","3","3","","Ortega, Francesc","","","","","","M,W  4:30-6:20 PM","","","","","","2","4","4:30-6:20","PM","PH/132","","","","","","41",
"ECON","206","2010 (4) Fall","Macro-econ Anal","AM3WA","0619","12","88","100","100","","","3","3","","Ortega, Francesc","","","","","","M,W 10:50-12:05 PM","","","","","","2","4","10:50-12:05","PM","KY/270","","","","","","88",
"ECON","206","2010 (4) Fall","Macro-econ Anal","1T3RA","0241","3","47","50","51","","","3","3","","Gram, Harvey","","","","","","T,TH  1:40-2:55 PM","","","","","","3","5","1:40-2:55","PM","PH/154","","","","","","47",
"ECON","206","2010 (4) Fall","Macro-econ Anal","9T3RA","0525","9","121","130","135","","","3","3","","Edwards, Ryan","","","","","","T,TH  9:25-10:40 AM","","","","","","3","5","9:25-10:40","AM","RE/100","","","","","","121",
"ECON","207","2010 (4) Fall","Comp Econ & Fin Sys","E4R3","0227","5","45","50","50","","","3","3","","Cheloukhine, Serguei","","","","","","TH  4:30-7:20 PM","","","","","","5","0","4:30-7:20","PM","DY/14","","","","","","45",
"ECON","207","2010 (4) Fall","Comp Econ & Fin Sys","E4W3","0228","2","48","50","50","","","3","3","","Cheloukhine, Serguei","","","","","","W  4:30-7:20 PM","","","","","","4","0","4:30-7:20","PM","PH/DOME","","","","","","48",
"ECON","208","2010 (4) Fall","Process Of Econ Dev","E4MBA","0246","24","26","50","50","","","3","3","","Staff, ","","","","","","M,W  4:30-5:45 PM","","","","","","2","4","4:30-5:45","PM","KY/258","","","","","","26",
"ECON","212","2010 (4) Fall","Economics Of Lat Am","AT3RA","0630","17","33","50","51","","","3","3","","Feliciano, Zadia","","","","","","T,TH 10:50-12:05 PM","","","","","","3","5","10:50-12:05","PM","PH/132","","","","","","33",
"ECON","213","2010 (4) Fall","Econ Of Labor Force","1U4","0226","11","37","48","50","","","3","3","","Balsam, Kevin","","","","","","SU  1:00-4:00 PM","","","","","","0","0","1:00-4:00","PM","PH/155","","","","","","37",
"ECON","215","2010 (4) Fall","Money And Banking","1M3WA","3766","35","20","55","55","","","3","3","","Thurston, Thom","","","","","","M,W  1:40-2:55 PM","","","","","","2","4","1:40-2:55","PM","PH/132","","","","","","20",
"ECON","215","2010 (4) Fall","Money And Banking","3M3WA","0237","3","47","50","50","","","3","3","","Franko, Layton","","","","","","M,W  3:05-4:20 PM","","","","","","2","4","3:05-4:20","PM","PH/132","","","","","","47",
"ECON","215","2010 (4) Fall","Money And Banking","9M3WA","0449","4","46","50","50","","","3","3","","Kaufmann, Hugo","","","","","","M,W  9:25-10:40 AM","","","","","","2","4","9:25-10:40","AM","PH/132","","","","","","46",
"ECON","215","2010 (4) Fall","Money And Banking","1S4","0495","3","44","47","50","","","3","3","","Wang, Wei","","","","","","S  1:00-4:00 PM","","","","","","7","0","1:00-4:00","PM","PH/121","","","","","","44",
"ECON","215","2010 (4) Fall","Money And Banking","1U4","0496","0","45","28","50","","","3","3","","Shuster, Sergey","","","","","","SU  1:00-4:00 PM","","","","","","0","0","1:00-4:00","PM","PH/121","","","","","","45",
"ECON","215","2010 (4) Fall","Money And Banking","1T3RA","2727","1","49","50","50","","","3","3","","Edwards, Ryan","","","","","","T,TH  1:40-2:55 PM","","","","","","3","5","1:40-2:55","PM","KY/170","","","","","","49",
"ECON","215","2010 (4) Fall","Money And Banking","E4TBA","1887","1","49","50","51","","","3","3","","Wu Lohez, Dening","","","","","","T,TH  4:30-5:45 PM","","","","","","3","5","4:30-5:45","PM","KG/202","","","","","","49",
"ECON","215","2010 (4) Fall","Money And Banking","E6TBA","1174","2","33","35","50","","","3","3","","Kohn, Ernest","","","","","","T,TH  6:30-7:45 PM","","","","","","3","5","6:30-7:45","PM","PH/132","","","","","","33",
"ECON","215","2010 (4) Fall","Money And Banking","8T3RA","2706","7","43","50","50","","","3","3","","Bossie, Andrew","","","","","","T,TH  8:00-9:15 AM","","","","","","3","5","8:00-9:15","AM","PH/154","","","","","","43",
"ECON","215","2010 (4) Fall","Money And Banking","E8QRA","1889","7","43","50","50","","","3","3","","Wu Lohez, Dening","","","","","","T,TH  8:10-9:25 PM","","","","","","3","5","8:10-9:25","PM","PH/155","","","","","","43",
"ECON","217","2010 (4) Fall","Public Finance","E4TBA","0303","33","17","50","50","","","3","3","","Paizis, Andrew","","","","","","T,TH  4:30-5:45 PM","","","","","","3","5","4:30-5:45","PM","PH/154","","","","","","17",
"ECON","220","2010 (4) Fall","Cons Eco & Pers Fin","3T3RA","0224","5","45","50","50","","","3","3","","Anzel, Michael","","","","","","T,TH  3:05-4:20 PM","","","","","","3","5","3:05-4:20","PM","PH/132","","","","","","45",
"ECON","220","2010 (4) Fall","Cons Eco & Pers Fin","E4TBA","0225","12","38","50","50","","","3","3","","Anzel, Michael","","","","","","T,TH  4:30-5:45 PM","","","","","","3","5","4:30-5:45","PM","PH/132","","","","","","38",
"ECON","222","2010 (4) Fall","Eur Econ Since 1750","AM3WA","2873","23","27","50","50","","","3","3","","Cummins, Neil","","","","","","M,W 10:50-12:05 PM","","","","","","2","4","10:50-12:05","PM","PH/132","","","","","","27",
"ECON","224","2010 (4) Fall","Amer Econ Since 1914","8W3FA","0437","34","16","50","50","","","3","3","","Edelstein, Michael","","","","","","W,F  8:00-9:15 AM","","","","","","4","6","8:00-9:15","AM","KY/270","","","","","","16",
"ECON","225","2010 (4) Fall","Price Theory W Math","E4TBA","2816","30","20","50","50","","","3","4","","Bourdeau-de-fontena, Alain","","","","","","T,TH  4:30-5:45 PM","","","","","","3","5","4:30-5:45","PM","KY/258","","","","","","20",
"ECON","228W","2010 (4) Fall","Econ Of Environment","1M3WA","4075","2","23","25","25","","","3","3","","Belfield, Clive","","","","","","M,W  1:40-2:55 PM","","","","","","2","4","1:40-2:55","PM","PH/154","","","","","","23",
"ECON","240","2010 (4) Fall","Industrial Org","3T3RA","0993","19","31","50","50","","","3","3","","Bourdeau-de-fontena, Alain","","","","","","T,TH  3:05-4:20 PM","","","","","","3","5","3:05-4:20","PM","KY/258","","","","","","31",
"ECON","249","2010 (4) Fall","Stat: Econ & Bus","1M3WA","1819","4","21","25","25","","","3","4","","Debora, David","","","","","","M,W  1:40-2:55 PM","M  3:00-3:50 PM","","","","","2","4","1:40-2:55","PM","PH/155","KY/220A","","","","","21",
"ECON","249","2010 (4) Fall","Stat: Econ & Bus","1M3WB","1825","22","8","30","30","","","3","4","","Debora, David","","","","","","M,W  1:40-2:55 PM","W  3:00-3:50 PM","","","","","2","4","1:40-2:55","PM","PH/155","PH/212","","","","","8",
"ECON","249","2010 (4) Fall","Stat: Econ & Bus","E4MBA","1826","9","15","24","24","","","3","4","","Debora, David","","","","","","M,W  4:30-5:45 PM","M  6:00-6:50 PM","","","","","2","4","4:30-5:45","PM","PH/154","PH/208","","","","","15",
"ECON","249","2010 (4) Fall","Stat: Econ & Bus","E6MBA","0457","3","21","24","24","","","3","4","","Sokalska, Magdalena","","","","","","M,W  6:30-7:45 PM","M  8:00-8:50 PM","","","","","2","4","6:30-7:45","PM","PH/155","PH/208","","","","","21",
"ECON","249","2010 (4) Fall","Stat: Econ & Bus","E6MBB","0459","1","23","24","24","","","3","4","","Sokalska, Magdalena","","","","","","M,W  6:30-7:45 PM","W  8:00-8:50 PM","","","","","2","4","6:30-7:45","PM","PH/155","PH/208","","","","","23",
"ECON","249","2010 (4) Fall","Stat: Econ & Bus","8M3WA","2382","0","24","24","24","","","3","4","","Withanachchi, Vishni","","","","","","M,W  8:00-9:15 AM","M  9:30-10:20 AM","","","","","2","4","8:00-9:15","AM","KY/258","PH/208","","","","","24",
"ECON","249","2010 (4) Fall","Stat: Econ & Bus","8M3WB","2383","0","24","24","24","","","3","4","","Withanachchi, Vishni","","","","","","M,W  8:00-9:15 AM","W  9:30-10:20 AM","","","","","2","4","8:00-9:15","AM","KY/258","PH/208","","","","","24",
"ECON","249","2010 (4) Fall","Stat: Econ & Bus","E8QWA","0248","0","0","0","0","","","3","4","","Staff, ","","","","","","M,W  8:10-9:25 PM","M  9:30-10:20 PM","","","","","2","4","8:10-9:25","PM","/","PH/212","","","","","0",
"ECON","249","2010 (4) Fall","Stat: Econ & Bus","8S4","0492","8","15","23","25","","","3","4","","Wang, Jin","","","","","","S  8:00-12:00 PM","","","","","","7","0","8:00-12:00","PM","PH/212","","","","","","15",
"ECON","249","2010 (4) Fall","Stat: Econ & Bus","1U4","0250","0","23","23","25","","","3","4","","Hull, Geordan","","","","","","SU  1:00-5:00 PM","","","","","","0","0","1:00-5:00","PM","PH/208","","","","","","23",
"ECON","249","2010 (4) Fall","Stat: Econ & Bus","8U4","0255","0","23","23","25","","","3","4","","Hull, Geordan","","","","","","SU  8:00-12:00 PM","","","","","","0","0","8:00-12:00","PM","PH/208","","","","","","23",
"ECON","249","2010 (4) Fall","Stat: Econ & Bus","E6T4","0280","9","16","25","25","","","3","4","","Jiang, Jun","","","","","","T  6:30-10:20 PM","","","","","","3","0","6:30-10:20","PM","PH/206","","","","","","16",
"ECON","249","2010 (4) Fall","Stat: Econ & Bus","AT3RC","1896","3","21","24","24","","","3","4","",", ","Zhao, Ying","","","","","T 12:15-1:05 PM","T,TH 10:50-12:05 PM","","","","","3","0","12:15-1:05","AM","PH/208","KG/202","","","","","21",
"ECON","249","2010 (4) Fall","Stat: Econ & Bus","8T3RA","1178","1","23","24","24","","","3","4","","Huang, Su","","","","","","T,TH  8:00-9:15 AM","T  9:30-10:20 AM","","","","","3","5","8:00-9:15","AM","KY/270","PH/206","","","","","23",
"ECON","249","2010 (4) Fall","Stat: Econ & Bus","8T3RB","1181","0","29","29","29","","","3","4","","Huang, Su","","","","","","T,TH  8:00-9:15 AM","TH  9:30-10:20 AM","","","","","3","5","8:00-9:15","AM","KY/270","KY/220","","","","","29",
"ECON","249","2010 (4) Fall","Stat: Econ & Bus","E8QTA","3717","28","22","50","50","","","3","4","","Movsesyan, Gabriel","","","","","","T,TH  8:10-9:50 PM","","","","","","3","5","8:10-9:50","PM","PH/154","","","","","","22",
"ECON","249","2010 (4) Fall","Stat: Econ & Bus","9T3RA","0628","7","17","24","24","","","3","4","","Mijares, Jared","","","","","","T,TH  9:25-10:40 AM","T 10:50-11:40 AM","","","","","3","5","9:25-10:40","AM","PH/132","PH/208","","","","","17",
"ECON","249","2010 (4) Fall","Stat: Econ & Bus","9T3RB","1006","13","7","20","20","","","3","4","","Mijares, Jared","","","","","","T,TH  9:25-10:40 AM","TH 10:50-11:40 AM","","","","","3","5","9:25-10:40","AM","PH/132","IB/201","","","","","7",
"ECON","249","2010 (4) Fall","Stat: Econ & Bus","AT3RD","1897","3","27","30","30","","","3","4","","Zhao, Ying","","","","","","T,TH 10:50-12:05 PM","TH 12:15-1:05 PM","","","","","3","5","10:50-12:05","PM","KG/202","PH/212","","","","","27",
"ECON","326","2010 (4) Fall","International Econ","ZA","0240","31","19","50","50","","","3","3","","Feliciano, Zadia","","","","","","F 10:50-1:20 PM","","","","","","6","0","10:50-1:20","AM","PH/155","","","","","","19",
"ECON","327","2010 (4) Fall","Pol Eco Of Eu","AM3WA","0451","14","1","15","15","","","3","3","","Kaufmann, Hugo","","","","","","M,W 10:50-12:05 PM","","","","","","2","4","10:50-12:05","PM","PH/155","","","","","","1",
"ECON","328","2010 (4) Fall","International Fin","1T3RA","0233","4","49","53","54","","","3","3","","Devereux, John","","","","","","T,TH  1:40-2:55 PM","","","","","","3","5","1:40-2:55","PM","PH/132","","","","","","49",
"ECON","344","2010 (4) Fall","Marketing Research","1T3RA","0349","42","8","50","50","","","3","3","","Wayman, Sheldon","","","","","","T,TH  1:40-2:55 PM","","","","","","3","5","1:40-2:55","PM","PH/155","","","","","","8",
"ECON","382","2010 (4) Fall","Intro Econometrics","12F4A","0441","8","17","25","25","","","3","4","","Silatchom, Francois De","","","","","","F 12:40-4:30 PM","F  4:40-5:30 PM","","","","","6","0","12:40-4:30","AM","KG/202","KY/220","","","","","17",
"ECON","382","2010 (4) Fall","Intro Econometrics","3M3WA","0445","0","24","24","25","","","3","4","","Sokalska, Magdalena","","","","","","M,W  3:05-4:20 PM","M  4:30-5:20 PM","","","","","2","4","3:05-4:20","PM","PH/155","PH/206","","","","","24",
"ECON","382","2010 (4) Fall","Intro Econometrics","3M3WB","0447","2","22","24","24","","","3","4","","Sokalska, Magdalena","","","","","","M,W  3:05-4:20 PM","W  4:30-5:20 PM","","","","","2","4","3:05-4:20","PM","PH/155","PH/208","","","","","22",
"ECON","382","2010 (4) Fall","Intro Econometrics","E4MBA","0452","3","22","25","25","","","3","4","","Sokalska, Magdalena","","","","","","M,W  4:30-5:45 PM","M  6:00-6:50 PM","","","","","2","4","4:30-5:45","PM","PH/155","IB/213","","","","","22",
"ECON","382","2010 (4) Fall","Intro Econometrics","E4MBB","0453","1","24","25","26","","","3","4","","Sokalska, Magdalena","","","","","","M,W  4:30-5:45 PM","W  6:00-6:50 PM","","","","","2","4","4:30-5:45","PM","PH/155","KY/220A","","","","","24",
"ECON","382","2010 (4) Fall","Intro Econometrics","1S4","0494","28","19","47","50","","","3","4","","Ma, Zhen","","","","","","S  1:00-5:00 PM","","","","","","7","0","1:00-5:00","PM","PH/212","","","","","","19",
"ECON","382","2010 (4) Fall","Intro Econometrics","E4TBE","2629","7","18","25","25","","","3","4","","Zhao, Ying","","","","","","T,TH  4:30-5:45 PM","T  6:00-6:50 PM","","","","","3","5","4:30-5:45","PM","KY/270","IB/213","","","","","18",
"ECON","382","2010 (4) Fall","Intro Econometrics","8T3RA","0998","3","22","25","25","","","3","4","","Kelly, Inas","","","","","","T,TH  8:00-9:15 AM","T  9:30-10:20 AM","","","","","3","5","8:00-9:15","AM","KG/202","PH/208","","","","","22",
"ECON","382","2010 (4) Fall","Intro Econometrics","8T3RB","1000","3","22","25","25","","","3","4","","Kelly, Inas","","","","","","T,TH  8:00-9:15 AM","T  9:30-10:20 AM","","","","","3","5","8:00-9:15","AM","KG/202","KY/220","","","","","22",
"ECON","382","2010 (4) Fall","Intro Econometrics","E8QTA","3178","15","35","50","50","","","3","4","","Paizis, Andrew","","","","","","T,TH  8:10-9:50 PM","","","","","","3","5","8:10-9:50","PM","PH/132","","","","","","35",
"ECON","382","2010 (4) Fall","Intro Econometrics","9T3RA","1002","0","25","25","25","","","3","4","","Kelly, Inas","","","","","","T,TH  9:25-10:40 AM","T 10:50-11:40 AM","","","","","3","5","9:25-10:40","AM","KG/202","KY/220","","","","","25",
"ECON","382","2010 (4) Fall","Intro Econometrics","9T3RB","1004","0","25","25","25","","","3","4","","Kelly, Inas","","","","","","T,TH  9:25-10:40 AM","TH 10:50-11:40 AM","","","","","3","5","9:25-10:40","AM","KG/202","KY/220","","","","","25",
"ECON","3913","2010 (4) Fall","Special Problems","Z","3832","0","1","0","1","","","3","3","","Edwards, Ryan","","","","","","TBA ","","","","","","0","0","","","/","","","","","","1",
"ECON","393","2010 (4) Fall","Intern For Econ","Z","3987","0","0","0","0","","","3","3","","Staff, ","","","","","","TBA ","","","","","","0","0","","","/","","","","","","0",
"ECON","703","2010 (4) Fall","Price/distrib Thry","E6M3","0222","0","24","0","25","","","3","3","","Binder, Allen","","","","","","M  6:30-9:20 PM","","","","","","2","0","6:30-9:20","PM","PH/333","","","","","","24",
"ECON","703","2010 (4) Fall","Price/distrib Thry","E6T3","0223","0","23","0","27","","","3","3","","Binder, Allen","","","","","","T  6:30-9:20 PM","","","","","","3","0","6:30-9:20","PM","PH/333","","","","","","23",
"ECON","715","2010 (4) Fall","Corporate Finance","9S3","1865","2","30","32","32","","","3","3","","Marshall, Cara","","","","","","S  9:20-12:05 PM","","","","","","7","0","9:20-12:05","PM","PH/211","","","","","","30",
"ECON","715","2010 (4) Fall","Corporate Finance","E6W3","1867","0","25","0","30","","","3","3","","Staff, ","","","","","","W  6:30-9:20 PM","","","","","","4","0","6:30-9:20","PM","IB/203","","","","","","25",
"ECON","721","2010 (4) Fall","Econometrics","12F4A","0443","0","3","0","0","","","3","3","","Silatchom, Francois De","","","","","","F 12:40-4:30 PM","F  4:40-5:30 PM","","","","","6","0","12:40-4:30","AM","KG/202","KY/LAB","","","","","3",
"ECON","721","2010 (4) Fall","Econometrics","3M3WA","0448","0","4","0","0","","","3","3","","Sokalska, Magdalena","","","","","","M,W  3:05-4:20 PM","M  4:30-5:20 PM","","","","","2","4","3:05-4:20","PM","PH/155","PH/206","","","","","4",
"ECON","721","2010 (4) Fall","Econometrics","3M3WB","0450","0","4","0","0","","","3","3","","Sokalska, Magdalena","","","","","","M,W  3:05-4:20 PM","W  4:30-5:20 PM","","","","","2","4","3:05-4:20","PM","PH/155","PH/208","","","","","4",
"ECON","721","2010 (4) Fall","Econometrics","E4MBA","0455","0","4","0","0","","","3","3","","Sokalska, Magdalena","","","","","","M,W  4:30-5:45 PM","M  6:00-6:50 PM","","","","","2","4","4:30-5:45","PM","PH/155","IB/213","","","","","4",
"ECON","721","2010 (4) Fall","Econometrics","E4MBB","0456","0","0","0","0","","","3","3","","Sokalska, Magdalena","","","","","","M,W  4:30-5:45 PM","W  6:00-6:50 PM","","","","","2","4","4:30-5:45","PM","PH/155","KY/220A","","","","","0",
"ECON","721","2010 (4) Fall","Econometrics","1S4","0823","0","20","0","0","","","3","3","","Ma, Zhen","","","","","","S  1:00-5:00 PM","","","","","","7","0","1:00-5:00","PM","PH/212","","","","","","20",
"ECON","721","2010 (4) Fall","Econometrics","E4TBE","2630","0","1","0","0","","","3","3","","Zhao, Ying","","","","","","T,TH  4:30-5:45 PM","T  6:00-6:50 PM","","","","","3","5","4:30-5:45","PM","KY/270","IB/213","","","","","1",
"ECON","721","2010 (4) Fall","Econometrics","8T3RA","0999","0","1","0","0","","","3","3","","Kelly, Inas","","","","","","T,TH  8:00-9:15 AM","T  9:30-10:20 AM","","","","","3","5","8:00-9:15","AM","KG/202","PH/208","","","","","1",
"ECON","721","2010 (4) Fall","Econometrics","8T3RB","1001","0","0","0","0","","","3","3","","Kelly, Inas","","","","","","T,TH  8:00-9:15 AM","TH  9:30-10:20 AM","","","","","3","5","8:00-9:15","AM","KG/202","KY/220","","","","","0",
"ECON","721","2010 (4) Fall","Econometrics","E8QTA","3179","0","7","0","0","","","3","3","","Paizis, Andrew","","","","","","T,TH  8:10-9:50 PM","","","","","","3","5","8:10-9:50","PM","PH/132","","","","","","7",
